corruption_type,corruption_key,level,scenario,model_pipeline,metric,value
Scaling Artifact,scaling,0.0,scenario_C,ANN / Full,acc_mean,0.978022
Scaling Artifact,scaling,0.0,scenario_C,ANN / Full,acc_std,0.0
Scaling Artifact,scaling,0.0,scenario_C,ANN / Full,auc_mean,0.991847
Scaling Artifact,scaling,0.0,scenario_C,ANN / Full,prec_mean,0.975914
Scaling Artifact,scaling,0.0,scenario_C,ANN / Full,rec_mean,0.989474
Scaling Artifact,scaling,0.0,scenario_C,ANN / PCA,acc_mean,0.964835
Scaling Artifact,scaling,0.0,scenario_C,ANN / PCA,acc_std,0.012815
Scaling Artifact,scaling,0.0,scenario_C,ANN / PCA,auc_mean,0.98741
Scaling Artifact,scaling,0.0,scenario_C,ANN / PCA,prec_mean,0.968765
Scaling Artifact,scaling,0.0,scenario_C,ANN / PCA,rec_mean,0.975439
Scaling Artifact,scaling,0.0,scenario_C,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.0,scenario_C,ANN / FS,acc_std,0.018906
Scaling Artifact,scaling,0.0,scenario_C,ANN / FS,auc_mean,0.978122
Scaling Artifact,scaling,0.0,scenario_C,ANN / FS,prec_mean,0.94803
Scaling Artifact,scaling,0.0,scenario_C,ANN / FS,rec_mean,0.961404
Scaling Artifact,scaling,0.0,scenario_C,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.0,scenario_C,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.0,scenario_C,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.0,scenario_C,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.0,scenario_C,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.0,scenario_C,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.0,scenario_C,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.0,scenario_C,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.0,scenario_C,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.0,scenario_C,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.0,scenario_C,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.0,scenario_C,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.0,scenario_C,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.0,scenario_C,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.0,scenario_C,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.15,clean,ANN / Full,acc_mean,0.978022
Scaling Artifact,scaling,0.15,clean,ANN / Full,acc_std,0.0
Scaling Artifact,scaling,0.15,clean,ANN / Full,auc_mean,0.991847
Scaling Artifact,scaling,0.15,clean,ANN / Full,prec_mean,0.975914
Scaling Artifact,scaling,0.15,clean,ANN / Full,rec_mean,0.989474
Scaling Artifact,scaling,0.15,clean,ANN / PCA,acc_mean,0.964835
Scaling Artifact,scaling,0.15,clean,ANN / PCA,acc_std,0.012815
Scaling Artifact,scaling,0.15,clean,ANN / PCA,auc_mean,0.98741
Scaling Artifact,scaling,0.15,clean,ANN / PCA,prec_mean,0.968765
Scaling Artifact,scaling,0.15,clean,ANN / PCA,rec_mean,0.975439
Scaling Artifact,scaling,0.15,clean,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.15,clean,ANN / FS,acc_std,0.018906
Scaling Artifact,scaling,0.15,clean,ANN / FS,auc_mean,0.978122
Scaling Artifact,scaling,0.15,clean,ANN / FS,prec_mean,0.94803
Scaling Artifact,scaling,0.15,clean,ANN / FS,rec_mean,0.961404
Scaling Artifact,scaling,0.15,clean,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.15,clean,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.15,clean,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.15,clean,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.15,clean,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.15,clean,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.15,clean,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.15,clean,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.15,clean,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.15,clean,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.15,clean,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.15,clean,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.15,clean,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.15,clean,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.15,clean,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.15,scenario_A,ANN / Full,acc_mean,0.969231
Scaling Artifact,scaling,0.15,scenario_A,ANN / Full,acc_std,0.008223
Scaling Artifact,scaling,0.15,scenario_A,ANN / Full,auc_mean,0.990764
Scaling Artifact,scaling,0.15,scenario_A,ANN / Full,prec_mean,0.968955
Scaling Artifact,scaling,0.15,scenario_A,ANN / Full,rec_mean,0.982456
Scaling Artifact,scaling,0.15,scenario_A,ANN / PCA,acc_mean,0.971429
Scaling Artifact,scaling,0.15,scenario_A,ANN / PCA,acc_std,0.008791
Scaling Artifact,scaling,0.15,scenario_A,ANN / PCA,auc_mean,0.990609
Scaling Artifact,scaling,0.15,scenario_A,ANN / PCA,prec_mean,0.965747
Scaling Artifact,scaling,0.15,scenario_A,ANN / PCA,rec_mean,0.989474
Scaling Artifact,scaling,0.15,scenario_A,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.15,scenario_A,ANN / FS,acc_std,0.014579
Scaling Artifact,scaling,0.15,scenario_A,ANN / FS,auc_mean,0.981734
Scaling Artifact,scaling,0.15,scenario_A,ANN / FS,prec_mean,0.948477
Scaling Artifact,scaling,0.15,scenario_A,ANN / FS,rec_mean,0.961404
Scaling Artifact,scaling,0.15,scenario_A,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.15,scenario_A,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.15,scenario_A,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.15,scenario_A,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.15,scenario_A,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.15,scenario_A,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.15,scenario_A,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.15,scenario_A,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.15,scenario_A,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.15,scenario_A,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.15,scenario_A,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.15,scenario_A,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.15,scenario_A,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.15,scenario_A,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.15,scenario_A,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.15,scenario_B,ANN / Full,acc_mean,0.964835
Scaling Artifact,scaling,0.15,scenario_B,ANN / Full,acc_std,0.01615
Scaling Artifact,scaling,0.15,scenario_B,ANN / Full,auc_mean,0.99257
Scaling Artifact,scaling,0.15,scenario_B,ANN / Full,prec_mean,0.965597
Scaling Artifact,scaling,0.15,scenario_B,ANN / Full,rec_mean,0.978947
Scaling Artifact,scaling,0.15,scenario_B,ANN / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.15,scenario_B,ANN / PCA,acc_std,0.004396
Scaling Artifact,scaling,0.15,scenario_B,ANN / PCA,auc_mean,0.991744
Scaling Artifact,scaling,0.15,scenario_B,ANN / PCA,prec_mean,0.972581
Scaling Artifact,scaling,0.15,scenario_B,ANN / PCA,rec_mean,0.989474
Scaling Artifact,scaling,0.15,scenario_B,ANN / FS,acc_mean,0.951648
Scaling Artifact,scaling,0.15,scenario_B,ANN / FS,acc_std,0.014906
Scaling Artifact,scaling,0.15,scenario_B,ANN / FS,auc_mean,0.981527
Scaling Artifact,scaling,0.15,scenario_B,ANN / FS,prec_mean,0.948802
Scaling Artifact,scaling,0.15,scenario_B,ANN / FS,rec_mean,0.975439
Scaling Artifact,scaling,0.15,scenario_B,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.15,scenario_B,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.15,scenario_B,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.15,scenario_B,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.15,scenario_B,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.15,scenario_B,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.15,scenario_B,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.15,scenario_B,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.15,scenario_B,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.15,scenario_B,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.15,scenario_B,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.15,scenario_B,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.15,scenario_B,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.15,scenario_B,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.15,scenario_B,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.15,scenario_C,ANN / Full,acc_mean,0.975824
Scaling Artifact,scaling,0.15,scenario_C,ANN / Full,acc_std,0.004396
Scaling Artifact,scaling,0.15,scenario_C,ANN / Full,auc_mean,0.991434
Scaling Artifact,scaling,0.15,scenario_C,ANN / Full,prec_mean,0.972527
Scaling Artifact,scaling,0.15,scenario_C,ANN / Full,rec_mean,0.989474
Scaling Artifact,scaling,0.15,scenario_C,ANN / PCA,acc_mean,0.978022
Scaling Artifact,scaling,0.15,scenario_C,ANN / PCA,acc_std,0.009829
Scaling Artifact,scaling,0.15,scenario_C,ANN / PCA,auc_mean,0.992879
Scaling Artifact,scaling,0.15,scenario_C,ANN / PCA,prec_mean,0.972531
Scaling Artifact,scaling,0.15,scenario_C,ANN / PCA,rec_mean,0.992982
Scaling Artifact,scaling,0.15,scenario_C,ANN / FS,acc_mean,0.940659
Scaling Artifact,scaling,0.15,scenario_C,ANN / FS,acc_std,0.011207
Scaling Artifact,scaling,0.15,scenario_C,ANN / FS,auc_mean,0.980186
Scaling Artifact,scaling,0.15,scenario_C,ANN / FS,prec_mean,0.948064
Scaling Artifact,scaling,0.15,scenario_C,ANN / FS,rec_mean,0.957895
Scaling Artifact,scaling,0.15,scenario_C,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.15,scenario_C,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.15,scenario_C,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.15,scenario_C,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.15,scenario_C,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.15,scenario_C,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.15,scenario_C,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.15,scenario_C,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.15,scenario_C,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.15,scenario_C,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.15,scenario_C,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.15,scenario_C,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.15,scenario_C,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.15,scenario_C,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.15,scenario_C,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.3,clean,ANN / Full,acc_mean,0.978022
Scaling Artifact,scaling,0.3,clean,ANN / Full,acc_std,0.0
Scaling Artifact,scaling,0.3,clean,ANN / Full,auc_mean,0.991847
Scaling Artifact,scaling,0.3,clean,ANN / Full,prec_mean,0.975914
Scaling Artifact,scaling,0.3,clean,ANN / Full,rec_mean,0.989474
Scaling Artifact,scaling,0.3,clean,ANN / PCA,acc_mean,0.964835
Scaling Artifact,scaling,0.3,clean,ANN / PCA,acc_std,0.012815
Scaling Artifact,scaling,0.3,clean,ANN / PCA,auc_mean,0.98741
Scaling Artifact,scaling,0.3,clean,ANN / PCA,prec_mean,0.968765
Scaling Artifact,scaling,0.3,clean,ANN / PCA,rec_mean,0.975439
Scaling Artifact,scaling,0.3,clean,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.3,clean,ANN / FS,acc_std,0.018906
Scaling Artifact,scaling,0.3,clean,ANN / FS,auc_mean,0.978122
Scaling Artifact,scaling,0.3,clean,ANN / FS,prec_mean,0.94803
Scaling Artifact,scaling,0.3,clean,ANN / FS,rec_mean,0.961404
Scaling Artifact,scaling,0.3,clean,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.3,clean,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.3,clean,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.3,clean,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.3,clean,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.3,clean,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.3,clean,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.3,clean,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.3,clean,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.3,clean,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.3,clean,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.3,clean,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.3,clean,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.3,clean,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.3,clean,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.3,scenario_A,ANN / Full,acc_mean,0.967033
Scaling Artifact,scaling,0.3,scenario_A,ANN / Full,acc_std,0.00695
Scaling Artifact,scaling,0.3,scenario_A,ANN / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.3,scenario_A,ANN / Full,prec_mean,0.96906
Scaling Artifact,scaling,0.3,scenario_A,ANN / Full,rec_mean,0.978947
Scaling Artifact,scaling,0.3,scenario_A,ANN / PCA,acc_mean,0.967033
Scaling Artifact,scaling,0.3,scenario_A,ANN / PCA,acc_std,0.012038
Scaling Artifact,scaling,0.3,scenario_A,ANN / PCA,auc_mean,0.989577
Scaling Artifact,scaling,0.3,scenario_A,ANN / PCA,prec_mean,0.96247
Scaling Artifact,scaling,0.3,scenario_A,ANN / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.3,scenario_A,ANN / FS,acc_mean,0.945055
Scaling Artifact,scaling,0.3,scenario_A,ANN / FS,acc_std,0.009829
Scaling Artifact,scaling,0.3,scenario_A,ANN / FS,auc_mean,0.980186
Scaling Artifact,scaling,0.3,scenario_A,ANN / FS,prec_mean,0.94847
Scaling Artifact,scaling,0.3,scenario_A,ANN / FS,rec_mean,0.964912
Scaling Artifact,scaling,0.3,scenario_A,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.3,scenario_A,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.3,scenario_A,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.3,scenario_A,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.3,scenario_A,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.3,scenario_A,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.3,scenario_A,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.3,scenario_A,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.3,scenario_A,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.3,scenario_A,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.3,scenario_A,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.3,scenario_A,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.3,scenario_A,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.3,scenario_A,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.3,scenario_A,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.3,scenario_B,ANN / Full,acc_mean,0.975824
Scaling Artifact,scaling,0.3,scenario_B,ANN / Full,acc_std,0.008223
Scaling Artifact,scaling,0.3,scenario_B,ANN / Full,auc_mean,0.992363
Scaling Artifact,scaling,0.3,scenario_B,ANN / Full,prec_mean,0.975795
Scaling Artifact,scaling,0.3,scenario_B,ANN / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.3,scenario_B,ANN / PCA,acc_mean,0.971429
Scaling Artifact,scaling,0.3,scenario_B,ANN / PCA,acc_std,0.005383
Scaling Artifact,scaling,0.3,scenario_B,ANN / PCA,auc_mean,0.991125
Scaling Artifact,scaling,0.3,scenario_B,ANN / PCA,prec_mean,0.972569
Scaling Artifact,scaling,0.3,scenario_B,ANN / PCA,rec_mean,0.982456
Scaling Artifact,scaling,0.3,scenario_B,ANN / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.3,scenario_B,ANN / FS,acc_std,0.017855
Scaling Artifact,scaling,0.3,scenario_B,ANN / FS,auc_mean,0.980599
Scaling Artifact,scaling,0.3,scenario_B,ANN / FS,prec_mean,0.947957
Scaling Artifact,scaling,0.3,scenario_B,ANN / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.3,scenario_B,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.3,scenario_B,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.3,scenario_B,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.3,scenario_B,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.3,scenario_B,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.3,scenario_B,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.3,scenario_B,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.3,scenario_B,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.3,scenario_B,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.3,scenario_B,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.3,scenario_B,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.3,scenario_B,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.3,scenario_B,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.3,scenario_B,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.3,scenario_B,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.3,scenario_C,ANN / Full,acc_mean,0.969231
Scaling Artifact,scaling,0.3,scenario_C,ANN / Full,acc_std,0.012815
Scaling Artifact,scaling,0.3,scenario_C,ANN / Full,auc_mean,0.993395
Scaling Artifact,scaling,0.3,scenario_C,ANN / Full,prec_mean,0.975603
Scaling Artifact,scaling,0.3,scenario_C,ANN / Full,rec_mean,0.975439
Scaling Artifact,scaling,0.3,scenario_C,ANN / PCA,acc_mean,0.978022
Scaling Artifact,scaling,0.3,scenario_C,ANN / PCA,acc_std,0.009829
Scaling Artifact,scaling,0.3,scenario_C,ANN / PCA,auc_mean,0.990093
Scaling Artifact,scaling,0.3,scenario_C,ANN / PCA,prec_mean,0.969427
Scaling Artifact,scaling,0.3,scenario_C,ANN / PCA,rec_mean,0.996491
Scaling Artifact,scaling,0.3,scenario_C,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.3,scenario_C,ANN / FS,acc_std,0.021308
Scaling Artifact,scaling,0.3,scenario_C,ANN / FS,auc_mean,0.979876
Scaling Artifact,scaling,0.3,scenario_C,ANN / FS,prec_mean,0.957691
Scaling Artifact,scaling,0.3,scenario_C,ANN / FS,rec_mean,0.950877
Scaling Artifact,scaling,0.3,scenario_C,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.3,scenario_C,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.3,scenario_C,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.3,scenario_C,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.3,scenario_C,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.3,scenario_C,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.3,scenario_C,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.3,scenario_C,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.3,scenario_C,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.3,scenario_C,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.3,scenario_C,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.3,scenario_C,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.3,scenario_C,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.3,scenario_C,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.3,scenario_C,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.5,clean,ANN / Full,acc_mean,0.978022
Scaling Artifact,scaling,0.5,clean,ANN / Full,acc_std,0.0
Scaling Artifact,scaling,0.5,clean,ANN / Full,auc_mean,0.991847
Scaling Artifact,scaling,0.5,clean,ANN / Full,prec_mean,0.975914
Scaling Artifact,scaling,0.5,clean,ANN / Full,rec_mean,0.989474
Scaling Artifact,scaling,0.5,clean,ANN / PCA,acc_mean,0.964835
Scaling Artifact,scaling,0.5,clean,ANN / PCA,acc_std,0.012815
Scaling Artifact,scaling,0.5,clean,ANN / PCA,auc_mean,0.98741
Scaling Artifact,scaling,0.5,clean,ANN / PCA,prec_mean,0.968765
Scaling Artifact,scaling,0.5,clean,ANN / PCA,rec_mean,0.975439
Scaling Artifact,scaling,0.5,clean,ANN / FS,acc_mean,0.942857
Scaling Artifact,scaling,0.5,clean,ANN / FS,acc_std,0.018906
Scaling Artifact,scaling,0.5,clean,ANN / FS,auc_mean,0.978122
Scaling Artifact,scaling,0.5,clean,ANN / FS,prec_mean,0.94803
Scaling Artifact,scaling,0.5,clean,ANN / FS,rec_mean,0.961404
Scaling Artifact,scaling,0.5,clean,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.5,clean,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.5,clean,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.5,clean,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.5,clean,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.5,clean,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.5,clean,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.5,clean,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.5,clean,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.5,clean,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.5,clean,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.5,clean,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.5,clean,SVM / FS,auc_mean,0.975335
Scaling Artifact,scaling,0.5,clean,SVM / FS,prec_mean,0.948331
Scaling Artifact,scaling,0.5,clean,SVM / FS,rec_mean,0.954386
Scaling Artifact,scaling,0.5,scenario_A,ANN / Full,acc_mean,0.969231
Scaling Artifact,scaling,0.5,scenario_A,ANN / Full,acc_std,0.010767
Scaling Artifact,scaling,0.5,scenario_A,ANN / Full,auc_mean,0.991331
Scaling Artifact,scaling,0.5,scenario_A,ANN / Full,prec_mean,0.972278
Scaling Artifact,scaling,0.5,scenario_A,ANN / Full,rec_mean,0.978947
Scaling Artifact,scaling,0.5,scenario_A,ANN / PCA,acc_mean,0.98022
Scaling Artifact,scaling,0.5,scenario_A,ANN / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.5,scenario_A,ANN / PCA,auc_mean,0.990506
Scaling Artifact,scaling,0.5,scenario_A,ANN / PCA,prec_mean,0.975918
Scaling Artifact,scaling,0.5,scenario_A,ANN / PCA,rec_mean,0.992982
Scaling Artifact,scaling,0.5,scenario_A,ANN / FS,acc_mean,0.934066
Scaling Artifact,scaling,0.5,scenario_A,ANN / FS,acc_std,0.009829
Scaling Artifact,scaling,0.5,scenario_A,ANN / FS,auc_mean,0.979154
Scaling Artifact,scaling,0.5,scenario_A,ANN / FS,prec_mean,0.950609
Scaling Artifact,scaling,0.5,scenario_A,ANN / FS,rec_mean,0.94386
Scaling Artifact,scaling,0.5,scenario_A,SVM / Full,acc_mean,0.973626
Scaling Artifact,scaling,0.5,scenario_A,SVM / Full,acc_std,0.005383
Scaling Artifact,scaling,0.5,scenario_A,SVM / Full,auc_mean,0.990196
Scaling Artifact,scaling,0.5,scenario_A,SVM / Full,prec_mean,0.972631
Scaling Artifact,scaling,0.5,scenario_A,SVM / Full,rec_mean,0.985965
Scaling Artifact,scaling,0.5,scenario_A,SVM / PCA,acc_mean,0.975824
Scaling Artifact,scaling,0.5,scenario_A,SVM / PCA,acc_std,0.008223
Scaling Artifact,scaling,0.5,scenario_A,SVM / PCA,auc_mean,0.992466
Scaling Artifact,scaling,0.5,scenario_A,SVM / PCA,prec_mean,0.975795
Scaling Artifact,scaling,0.5,scenario_A,SVM / PCA,rec_mean,0.985965
Scaling Artifact,scaling,0.5,scenario_A,SVM / FS,acc_mean,0.938462
Scaling Artifact,scaling,0.5,scenario_A,SVM / FS,acc_std,0.01916
Scaling Artifact,scaling,0.5,scenario_A,SVM / FS,auc_mean,0.975335
